Customer ID,Recency,Frequency,Monetary,R,F,M,Cluster
16198.0,75,2,1030.04,3,2,3,1
16199.0,392,7,942.75,2,4,3,0
16200.0,4,13,5594.6,5,5,5,1
16201.0,3,6,2070.17,5,4,4,1
16202.0,361,11,2467.04,2,5,4,0
16203.0,59,7,940.09,3,4,3,1
16204.0,23,4,913.71,4,3,3,1
16205.0,31,7,1820.11,4,4,4,1
16206.0,55,14,2584.92,4,5,4,1
16207.0,25,1,394.38,4,1,2,1
16208.0,45,10,3440.45,4,5,5,1
16209.0,89,9,4146.78,3,4,5,1
16210.0,2,37,33565.52,5,5,5,1
16211.0,81,4,1086.34,3,3,3,1
16212.0,19,5,1284.56,4,4,4,1
16213.0,79,1,159.0,3,1,1,1
16214.0,171,4,2038.25,3,3,4,1
16215.0,81,1,242.35,3,1,1,1
16216.0,267,1,914.93,2,1,3,0
16217.0,235,4,259.39,2,3,2,1
16218.0,30,19,3872.3,4,5,5,1
16219.0,501,1,40.8,1,1,1,0
16220.0,728,1,-10.17,1,1,1,0
16221.0,37,10,2013.42,4,5,4,1
16222.0,318,2,1272.05,2,2,4,0
16223.0,375,2,1087.05,2,2,3,0
16224.0,57,5,1616.54,4,4,4,1
16225.0,45,18,2813.81,4,5,5,1
16226.0,203,5,672.17,2,4,3,1
16227.0,219,6,948.82,2,4,3,1
16228.0,374,4,881.06,2,3,3,0
16229.0,87,7,2835.36,3,4,5,1
16230.0,190,2,542.03,3,2,2,1
16231.0,379,4,1074.47,2,3,3,0
16232.0,33,10,2692.02,4,5,4,1
16233.0,71,12,1671.31,3,5,4,1
16234.0,474,4,312.78,1,3,2,0
16235.0,41,11,1990.61,4,5,4,1
16236.0,78,1,432.2,3,1,2,1
16237.0,437,1,136.65,1,1,1,0
16238.0,423,1,63.66,1,1,1,0
16239.0,57,7,1450.9,4,4,4,1
16240.0,8,5,3693.81,5,4,5,1
16241.0,10,16,3992.86,5,5,5,1
16242.0,8,18,7370.5,5,5,5,1
16243.0,34,2,409.1,4,2,2,1
16244.0,212,2,1522.75,2,2,4,1
16245.0,24,5,1352.36,4,4,4,1
16246.0,460,2,821.35,1,2,3,0
16247.0,170,1,114.56,3,1,1,1
16248.0,62,1,152.94,3,1,1,1
16249.0,53,5,1800.07,4,4,4,1
16250.0,261,3,565.24,2,3,2,0
16251.0,512,1,128.31,1,1,1,0
16252.0,366,2,-2.6645352591003757e-15,2,2,1,0
16253.0,32,9,7238.96,4,4,5,1
16254.0,378,3,967.44,2,3,3,0
16255.0,17,19,4457.59,5,5,5,1
16256.0,258,4,1609.57,2,3,4,1
16257.0,177,1,46.95,3,1,1,1
16258.0,45,16,11833.52,4,5,5,1
16259.0,410,3,340.94,2,3,2,0
16260.0,51,1,1035.45,4,1,3,1
16261.0,17,6,1041.16,5,4,3,1
16262.0,361,3,677.78,2,3,3,0
16263.0,423,1,348.15999999999997,1,1,2,0
16264.0,438,2,823.53,1,2,3,0
16265.0,9,15,6893.62,5,5,5,1
16266.0,74,14,1757.95,3,5,4,1
16267.0,591,1,186.66,1,1,1,0
16268.0,71,2,667.65,3,2,3,1
16269.0,428,2,714.59,1,2,3,0
16270.0,353,1,1141.24,2,1,3,0
16271.0,3,11,3391.87,5,5,5,1
16272.0,117,1,411.7,3,1,2,1
16273.0,648,2,318.34000000000003,1,2,2,0
16274.0,373,1,351.75,2,1,2,0
16275.0,197,3,2151.11,2,3,4,1
16276.0,177,3,2629.39,3,3,4,1
16277.0,734,1,188.69,1,1,1,0
16278.0,23,7,1056.59,4,4,3,1
16279.0,21,10,5685.38,4,5,5,1
16280.0,725,1,238.04999999999998,1,1,1,0
16281.0,72,4,3416.52,3,3,5,1
16282.0,340,3,1307.58,2,3,4,0
16283.0,6,12,4257.87,5,5,5,1
16284.0,31,3,1018.48,4,3,3,1
16285.0,646,1,176.9,1,1,1,0
16286.0,477,4,263.65000000000003,1,3,2,0
16287.0,170,5,1006.98,3,4,3,1
16288.0,470,1,129.85,1,1,1,0
16289.0,462,2,98.81,1,2,1,0
16290.0,465,4,1957.7,1,3,4,0
16291.0,682,1,117.72,1,1,1,0
16292.0,117,9,1171.46,3,4,4,1
16293.0,9,19,4253.45,5,5,5,1
16294.0,477,1,126.05,1,1,1,0
16295.0,10,4,1328.55,5,3,4,1
16296.0,626,6,1245.97,1,4,4,0
16297.0,213,4,275.4,2,3,2,1
16298.0,23,9,1080.0,4,4,3,1
16299.0,473,2,178.65,1,2,1,0
16300.0,430,3,1367.32,1,3,4,0
16301.0,737,1,107.33,1,1,1,0
16302.0,108,2,212.82,3,2,1,1
16303.0,26,9,7823.72,4,4,5,1
16304.0,695,1,381.65999999999997,1,1,2,0
16305.0,139,1,361.22,3,1,2,1
16306.0,214,10,1094.72,2,5,3,1
16307.0,429,3,1194.92,1,3,4,0
16308.0,38,7,5120.0,4,4,5,1
16309.0,92,3,686.67,3,3,3,1
16310.0,414,2,460.08,2,2,2,0
16311.0,18,2,616.26,5,2,3,1
16312.0,432,1,171.15,1,1,1,0
16313.0,3,2,274.15,5,2,2,1
16314.0,390,3,1491.4,2,3,4,0
16315.0,331,2,402.71,2,2,2,0
16316.0,64,19,5533.31,3,5,5,1
16317.0,120,6,2179.7599999999998,3,4,4,1
16318.0,35,1,328.15,4,1,2,1
16319.0,218,1,404.40000000000003,2,1,2,1
16320.0,172,8,4428.849999999999,3,4,5,1
16321.0,72,10,265.5,3,5,2,1
16322.0,1,2,326.75,5,2,2,1
16323.0,196,2,353.65999999999997,2,2,2,1
16324.0,128,3,408.59,3,3,2,1
16325.0,44,17,3463.84,4,5,5,1
16326.0,6,26,4601.25,5,5,5,1
16327.0,14,20,10133.82,5,5,5,1
16328.0,563,1,310.83,1,1,2,0
16329.0,428,4,1664.92,1,3,4,0
16330.0,18,8,615.68,5,4,3,1
16331.0,432,6,2037.7,1,4,4,0
16332.0,28,13,1979.57,4,5,4,1
16333.0,8,22,26626.8,5,5,5,1
16334.0,492,1,263.73,1,1,2,0
16335.0,552,8,2726.52,1,4,4,0
16336.0,421,4,3517.69,1,3,5,0
16337.0,37,1,151.05,4,1,1,1
16338.0,157,1,214.8,3,1,1,1
16339.0,284,1,94.05,2,1,1,0
16340.0,107,3,1496.24,3,3,4,1
16341.0,25,10,3832.29,4,5,5,1
16342.0,75,4,322.41,3,3,2,1
16343.0,16,3,614.12,5,3,3,1
16344.0,158,4,842.42,3,3,3,1
16345.0,44,2,1178.79,4,2,4,1
16346.0,385,1,224.51,2,1,1,0
16347.0,11,13,3415.56,5,5,5,1
16348.0,32,8,1744.42,4,4,4,1
16349.0,291,1,53.5,2,1,1,0
16350.0,21,12,2222.4900000000002,4,5,4,1
16351.0,333,18,3279.13,2,5,5,0
16352.0,18,2,494.44,5,2,2,1
16353.0,4,41,9781.93,5,5,5,1
16354.0,63,5,1119.46,3,4,3,1
16355.0,374,2,349.2,2,2,2,0
16356.0,198,7,414.42,2,4,2,1
16357.0,33,4,868.37,4,3,3,1
16358.0,1,6,2917.1,5,4,5,1
16359.0,7,20,2379.4,5,5,4,1
16360.0,5,8,3349.57,5,4,5,1
16361.0,10,4,891.21,5,3,3,1
16362.0,32,11,816.96,4,5,3,1
16363.0,53,1,109.36,4,1,1,1
16364.0,12,2,705.79,5,2,3,1
16365.0,18,16,3156.94,5,5,5,1
16366.0,19,4,1548.1299999999999,4,3,4,1
16367.0,37,3,1350.48,4,3,4,1
16368.0,2,3,621.4399999999999,5,3,3,1
16369.0,18,7,2656.56,5,4,4,1
16370.0,82,4,1301.91,3,3,4,1
16371.0,449,1,157.2,1,1,1,0
16372.0,33,6,1260.31,4,4,4,1
16373.0,382,2,309.49,2,2,2,0
16374.0,66,5,1723.4,3,4,4,1
16375.0,470,2,104.0,1,2,1,0
16376.0,9,3,965.47,5,3,3,1
16377.0,267,2,1308.48,2,2,4,0
16378.0,247,3,362.95,2,3,2,1
16379.0,4,5,2131.9,5,4,4,1
16380.0,61,1,1743.1499999999999,3,1,4,1
16381.0,396,2,247.85,2,2,1,0
16382.0,408,2,353.1,2,2,2,0
16383.0,75,9,2832.69,3,4,5,1
16384.0,90,4,1358.95,3,3,4,1
16385.0,60,5,881.35,3,4,3,1
16386.0,29,3,1068.16,4,3,3,1
16387.0,323,5,882.46,2,4,3,0
16388.0,654,1,186.05,1,1,1,0
16389.0,53,5,1362.27,4,4,4,1
16390.0,537,3,467.5,1,3,2,0
16391.0,401,4,1052.26,2,3,3,0
16392.0,270,3,756.7,2,3,3,0
16393.0,2,30,5192.61,5,5,5,1
16394.0,50,9,1412.06,4,4,4,1
16395.0,61,17,3439.5099999999998,3,5,5,1
16396.0,473,3,102.7,1,3,1,0
16397.0,628,1,123.13,1,1,1,0
16398.0,145,4,1631.15,3,3,4,1
16399.0,19,3,630.22,4,3,3,1
16400.0,95,9,3059.85,3,4,5,1
16401.0,1,39,6628.99,5,5,5,1
16402.0,265,2,293.45,2,2,2,0
16403.0,302,2,161.05,2,2,1,0
16404.0,70,2,430.3,3,2,2,1
16405.0,302,2,167.25,2,2,1,0
16406.0,19,4,509.66,4,3,2,1
16407.0,13,14,2761.65,5,5,4,1
16408.0,591,1,231.93,1,1,1,0
16409.0,36,12,5652.74,4,5,5,1
16410.0,734,1,130.32,1,1,1,0
16411.0,19,4,756.39,4,3,3,1
16412.0,54,5,593.19,4,4,3,1
16413.0,57,2,522.03,4,2,2,1
16414.0,22,5,551.21,4,4,2,1
16415.0,44,3,696.76,4,3,3,1
16416.0,27,10,2933.47,4,5,5,1
16417.0,493,1,35.7,1,1,1,0
16418.0,45,5,1028.74,4,4,3,1
16419.0,113,9,1450.95,3,4,4,1
16420.0,396,1,75.0,2,1,1,0
16421.0,376,3,526.27,2,3,2,0
16422.0,17,146,59379.94,5,5,5,2
16423.0,25,1,346.12,4,1,2,1
16424.0,191,3,392.06,2,3,2,1
16425.0,302,1,302.7,2,1,2,0
16426.0,2,10,1863.76,5,5,4,1
16427.0,263,2,241.06,2,2,1,0
16428.0,81,4,635.54,3,3,3,1
16429.0,106,1,284.55,3,1,2,1
16430.0,57,7,1117.94,4,4,3,1
16431.0,213,3,623.28,2,3,3,1
16432.0,64,1,287.40000000000003,3,1,2,1
16433.0,28,2,384.52,4,2,2,1
16434.0,29,13,2658.99,4,5,4,1
16435.0,512,3,1003.0699999999999,1,3,3,0
16436.0,668,4,231.83999999999997,1,3,1,0
16437.0,381,2,301.25,2,2,2,0
16438.0,6,5,798.35,5,4,3,1
16439.0,722,1,310.7,1,1,2,0
16440.0,8,6,3856.97,5,4,5,1
16441.0,67,6,1008.1800000000001,3,4,3,1
16442.0,2,5,891.98,5,4,3,1
16443.0,521,1,162.24,1,1,1,0
16444.0,46,20,3551.68,4,5,5,1
16445.0,34,4,583.16,4,3,3,1
16446.0,1,4,-6.100000000005821,5,3,1,1
16447.0,136,3,727.1,3,3,3,1
16448.0,198,2,361.12,2,2,2,1
16449.0,191,3,674.69,2,3,3,1
16450.0,150,4,1475.73,3,3,4,1
16451.0,88,4,1009.4,3,3,3,1
16452.0,631,2,332.17,1,2,2,0
16453.0,531,2,251.71,1,2,1,0
16454.0,45,8,1.9000000000000004,4,4,1,1
16455.0,64,13,3917.92,3,5,5,1
16456.0,99,14,5323.4400000000005,3,5,5,1
16457.0,218,1,208.36,2,1,1,1
16458.0,3,30,5690.89,5,5,5,1
16459.0,730,1,71.78999999999999,1,1,1,0
16460.0,28,3,811.23,4,3,3,1
16461.0,178,3,1545.83,3,3,4,1
16462.0,64,4,102.0,3,3,1,1
16463.0,21,7,1383.7,4,4,4,1
16464.0,20,3,1298.66,4,3,4,1
16465.0,414,3,726.34,2,3,3,0
16466.0,34,16,3642.09,4,5,5,1
16467.0,509,8,2862.4,1,4,5,0
16468.0,74,3,787.52,3,3,3,1
16469.0,24,5,803.9,4,4,3,1
16470.0,52,12,2411.9,4,5,4,1
16471.0,275,6,1186.18,2,4,4,0
16472.0,434,2,789.6,1,2,3,0
16473.0,165,5,469.58,3,4,2,1
16474.0,7,11,1750.62,5,5,4,1
16475.0,88,4,544.3,3,3,2,1
16476.0,417,3,337.0,1,3,2,0
16477.0,64,11,4094.37,3,5,5,1
16478.0,25,3,331.0,4,3,2,1
16479.0,10,2,300.83,5,2,2,1
16480.0,76,1,769.29,3,1,3,1
16481.0,660,3,428.23,1,3,2,0
16482.0,16,1,220.62,5,1,1,1
16483.0,192,1,139.35,2,1,1,1
16484.0,174,3,379.4,3,3,2,1
16485.0,77,7,2130.19,3,4,4,1
16486.0,538,1,134.36,1,1,1,0
16487.0,577,2,209.4,1,2,1,0
16488.0,33,4,492.2,4,3,2,1
16489.0,380,2,303.7,2,2,2,0
16490.0,430,2,179.16,1,2,1,0
16491.0,47,3,1524.31,4,3,4,1
16492.0,541,1,385.56,1,1,2,0
16493.0,73,9,2110.12,3,4,4,1
16494.0,297,1,826.53,2,1,3,0
16495.0,3,3,648.26,5,3,3,1
16496.0,9,7,2293.47,5,4,4,1
16497.0,50,23,6695.28,4,5,5,1
16498.0,161,3,86.12,3,3,1,1
16499.0,360,13,2509.64,2,5,4,0
16500.0,5,10,835.96,5,5,3,1
16501.0,383,1,1191.23,2,1,4,0
16502.0,620,2,258.55,1,2,2,0
16503.0,107,13,3597.89,3,5,5,1
16504.0,25,1,465.88,4,1,2,1
16505.0,32,1,777.5999999999999,4,1,3,1
16506.0,20,2,90.3,4,2,1,1
16507.0,572,1,142.71,1,1,1,0
16508.0,630,1,240.95,1,1,1,0
16509.0,297,1,363.7,2,1,2,0
16510.0,372,6,1777.5,2,4,4,0
16511.0,22,6,1760.49,4,4,4,1
16512.0,728,1,-33.9,1,1,1,0
16513.0,5,4,874.59,5,3,3,1
16514.0,630,1,-134.86,1,1,1,0
16515.0,52,10,3179.06,4,5,5,1
16516.0,30,1,101.69999999999999,4,1,1,1
16517.0,277,1,162.70000000000002,2,1,1,0
16518.0,61,6,938.27,3,4,3,1
16519.0,25,4,439.06,4,3,2,1
16520.0,186,8,2131.68,3,4,4,1
16521.0,415,3,1140.11,1,3,3,0
16522.0,436,2,433.36,1,2,2,0
16523.0,2,39,11760.54,5,5,5,1
16524.0,446,2,306.19,1,2,2,0
16525.0,2,54,22919.4,5,5,5,1
16526.0,172,2,717.21,3,2,3,1
16527.0,81,2,1232.94,3,2,4,1
16528.0,4,1,244.41,5,1,1,1
16529.0,190,4,1986.8,3,3,4,1
16530.0,668,1,48.35,1,1,1,0
16531.0,22,12,2263.58,4,5,4,1
16532.0,18,5,8756.64,5,4,5,1
16533.0,19,5,1014.19,4,4,3,1
16534.0,642,1,635.9,1,1,3,0
16535.0,5,3,972.04,5,3,3,1
16536.0,107,2,538.17,3,2,2,1
16537.0,641,1,23.35,1,1,1,0
16538.0,541,3,395.07,1,3,2,0
16539.0,3,10,3289.66,5,5,5,1
16540.0,414,1,205.75,2,1,1,0
16541.0,735,2,419.78,1,2,2,0
16542.0,54,2,257.32,4,2,2,1
16543.0,583,2,277.81,1,2,2,0
16544.0,520,6,110.3,1,4,1,0
16545.0,165,2,689.8199999999999,3,2,3,1
16546.0,291,7,4421.04,2,4,5,0
16547.0,546,1,104.25999999999999,1,1,1,0
16548.0,599,1,30.15,1,1,1,0
16549.0,10,37,12759.25,5,5,5,1
16550.0,109,29,8556.82,3,5,5,1
16551.0,96,7,2237.12,3,4,4,1
16552.0,243,2,379.73,2,2,2,1
16553.0,163,36,16500.12,3,5,5,1
16554.0,3,18,2407.17,5,5,4,1
16555.0,35,10,285.89,4,5,2,1
16556.0,67,24,7610.23,3,5,5,1
16557.0,24,2,281.85,4,2,2,1
16558.0,1,47,13149.56,5,5,5,1
16559.0,397,1,175.0,2,1,1,0
16560.0,21,10,3010.73,4,5,5,1
16561.0,6,2,511.12,5,2,2,1
16562.0,477,1,223.86,1,1,1,0
16563.0,54,7,4402.36,4,4,5,1
16564.0,569,1,87.80000000000001,1,1,1,0
16565.0,364,5,700.45,2,4,3,0
16566.0,15,6,614.01,5,4,3,1
16567.0,194,2,865.6,2,2,3,1
16568.0,428,2,1020.9,1,2,3,0
16569.0,3,5,1455.23,5,4,4,1
16570.0,9,31,6841.82,5,5,5,1
16571.0,3,17,4025.0499999999997,5,5,5,1
16572.0,127,4,999.7,3,3,3,1
16573.0,74,4,648.41,3,3,3,1
16574.0,71,3,1301.78,3,3,4,1
16575.0,682,1,-10.49,1,1,1,0
16576.0,410,5,513.17,2,4,2,0
16577.0,667,1,380.0,1,1,2,0
16578.0,626,1,156.6,1,1,1,0
16579.0,365,2,264.45,2,2,2,0
16580.0,729,1,-5.0,1,1,1,0
16581.0,155,2,70.44,3,2,1,1
16582.0,113,1,313.62,3,1,2,1
16583.0,374,2,297.95,2,2,2,0
16584.0,80,7,3077.97,3,4,5,1
16585.0,594,2,341.59000000000003,1,2,2,0
16586.0,249,3,1462.78,2,3,4,1
16587.0,232,1,225.15,2,1,1,1
16588.0,386,4,1361.28,2,3,4,0
16589.0,71,4,612.36,3,3,3,1
16590.0,381,3,563.6,2,3,2,0
16591.0,69,1,213.5,3,1,1,1
16592.0,4,34,7624.46,5,5,5,1
16593.0,51,9,1051.24,4,4,3,1
16594.0,75,1,181.09,3,1,1,1
16595.0,61,5,1757.75,3,4,4,1
16596.0,16,4,458.98,5,3,2,1
16597.0,4,1,90.03999999999999,5,1,1,1
16598.0,277,2,140.7,2,2,1,0
16599.0,386,1,172.8,2,1,1,0
16600.0,4,16,2093.56,5,5,4,1
16601.0,41,3,677.0,4,3,3,1
16602.0,31,5,711.63,4,4,3,1
16603.0,75,2,482.46999999999997,3,2,2,1
16604.0,548,3,326.25,1,3,2,0
16605.0,724,1,60.48,1,1,1,0
16606.0,404,2,357.66,2,2,2,0
16607.0,18,29,5375.18,5,5,5,1
16608.0,454,2,1286.62,1,2,4,0
16609.0,15,9,5450.96,5,4,5,1
16610.0,219,1,75.66,2,1,1,1
16611.0,186,7,1776.6299999999999,3,4,4,1
16612.0,33,10,3243.48,4,5,5,1
16613.0,70,1,618.59,3,1,3,1
16614.0,183,3,1179.79,3,3,4,1
16615.0,569,2,264.5,1,2,2,0
16616.0,15,2,500.42,5,2,2,1
16617.0,236,1,151.85,2,1,1,1
16618.0,31,6,2630.64,4,4,4,1
16619.0,254,5,1916.53,2,4,4,1
16620.0,4,6,1758.93,5,4,4,1
16621.0,52,4,813.48,4,3,3,1
16622.0,542,2,205.6,1,2,1,0
16623.0,246,5,1002.49,2,4,3,1
16624.0,81,2,810.57,3,2,3,1
16625.0,275,6,1651.08,2,4,4,0
16626.0,1,20,4379.65,5,5,5,1
16627.0,79,1,322.8,3,1,2,1
16628.0,30,8,2313.09,4,4,4,1
16629.0,74,2,408.63,3,2,2,1
16630.0,407,2,104.3,2,2,1,0
16631.0,482,8,1867.02,1,4,4,0
16632.0,486,2,406.4,1,2,2,0
16633.0,17,7,2878.15,5,4,5,1
16634.0,223,10,1198.3,2,5,4,1
16635.0,407,1,473.0,2,1,2,0
16636.0,438,4,3802.04,1,3,5,0
16637.0,32,5,1124.59,4,4,3,1
16638.0,23,16,2375.88,4,5,4,1
16639.0,25,5,1659.85,4,4,4,1
16640.0,398,1,179.4,2,1,1,0
16641.0,106,2,554.5,3,2,2,1
16642.0,5,5,1051.46,5,4,3,1
16643.0,246,3,915.56,2,3,3,1
16644.0,178,2,833.78,3,2,3,1
16645.0,736,1,160.39,1,1,1,0
16646.0,444,2,675.05,1,2,3,0
16647.0,170,4,541.9,3,3,2,1
16648.0,39,4,653.0,4,3,3,1
16649.0,520,1,306.58,1,1,2,0
16650.0,72,7,1916.11,3,4,4,1
16651.0,587,1,136.2,1,1,1,0
16652.0,54,24,17312.83,4,5,5,1
16653.0,16,3,1166.92,5,3,4,1
16654.0,141,9,1477.77,3,4,4,1
16655.0,18,14,6388.16,5,5,5,1
16656.0,22,44,16307.72,4,5,5,1
16657.0,10,4,874.43,5,3,3,1
16658.0,368,9,573.48,2,4,3,0
16659.0,189,1,39.12,3,1,1,1
16660.0,16,8,1422.35,5,4,4,1
16661.0,540,5,788.31,1,4,3,0
16662.0,394,1,151.05,2,1,1,0
16663.0,729,1,165.0,1,1,1,0
16664.0,569,1,109.2,1,1,1,0
16665.0,362,1,135.4,2,1,1,0
16666.0,19,2,217.71,4,2,1,1
16667.0,68,2,567.1800000000001,3,2,2,1
16668.0,15,13,862.42,5,5,3,1
16669.0,24,5,200.14999999999998,4,4,1,1
16670.0,17,33,7786.66,5,5,5,1
16671.0,28,3,1692.27,4,3,4,1
16672.0,2,23,8093.59,5,5,5,1
16673.0,679,1,171.13,1,1,1,0
16674.0,55,2,304.24,4,2,2,1
16675.0,442,2,608.86,1,2,3,0
16676.0,34,7,2328.5,4,4,4,1
16677.0,393,3,849.77,2,3,3,0
16678.0,3,17,3013.83,5,5,5,1
16679.0,366,3,663.31,2,3,3,0
16680.0,43,3,821.45,4,3,3,1
16681.0,73,7,1921.84,3,4,4,1
16682.0,5,5,1028.0,5,4,3,1
16683.0,529,2,309.35,1,2,2,0
16684.0,4,65,141502.25,5,5,5,2
16685.0,61,2,324.24,3,2,2,1
16686.0,47,18,4861.72,4,5,5,1
16687.0,391,1,157.63,2,1,1,0
16688.0,1,4,1260.8600000000001,5,3,4,1
16689.0,76,3,303.26,3,3,2,1
16690.0,44,5,336.08,4,4,2,1
16691.0,418,2,178.82999999999998,1,2,1,0
16692.0,256,4,1914.7,2,3,4,1
16693.0,69,5,1179.48,3,4,4,1
16694.0,723,1,98.3,1,1,1,0
16695.0,562,2,191.9,1,2,1,0
16696.0,135,4,657.9,3,3,3,1
16697.0,241,1,112.75,2,1,1,1
16698.0,227,2,1998.0,2,2,4,1
16699.0,380,8,964.9,2,4,3,0
16700.0,9,31,8747.12,5,5,5,1
16701.0,9,34,9614.59,5,5,5,1
16702.0,415,5,1100.8799999999999,1,4,3,0
16703.0,731,1,-15.0,1,1,1,0
16704.0,618,2,664.16,1,2,3,0
16705.0,1,61,42653.14,5,5,5,1
16706.0,37,3,531.35,4,3,2,1
16707.0,400,4,533.41,2,3,2,0
16708.0,46,1,656.63,4,1,3,1
16709.0,85,14,9056.01,3,5,5,1
16710.0,19,23,5908.6,4,5,5,1
16711.0,3,10,2751.48,5,5,4,1
16712.0,9,13,4232.87,5,5,5,1
16713.0,19,41,13943.36,4,5,5,1
16714.0,219,7,1222.24,2,4,4,1
16715.0,78,2,625.52,3,2,3,1
16716.0,267,4,1568.28,2,3,4,0
16717.0,9,20,5987.41,5,5,5,1
16718.0,369,5,3006.08,2,4,5,0
16719.0,15,17,3368.87,5,5,5,1
16720.0,26,4,556.69,4,3,2,1
16721.0,262,1,292.47,2,1,2,0
16722.0,17,26,8168.31,5,5,5,1
16723.0,91,4,1231.3600000000001,3,3,4,1
16724.0,405,1,147.35,2,1,1,0
16725.0,302,16,1676.86,2,5,4,0
16726.0,26,7,2063.88,4,4,4,1
16727.0,364,4,1377.77,2,3,4,0
16728.0,46,4,1048.28,4,3,3,1
16729.0,36,26,7041.69,4,5,5,1
16730.0,52,4,702.79,4,3,3,1
16731.0,648,1,170.3,1,1,1,0
16732.0,32,9,3966.79,4,4,5,1
16733.0,530,1,259.68,1,1,2,0
16734.0,52,3,646.76,4,3,3,1
16735.0,79,22,5578.86,3,5,5,1
16736.0,506,8,2904.5099999999998,1,4,5,0
16737.0,53,2,835.2,4,2,3,1
16738.0,298,1,3.75,2,1,1,0
16739.0,172,4,772.23,3,3,3,1
16740.0,395,1,226.91,2,1,1,0
16741.0,625,1,173.06,1,1,1,0
16742.0,47,15,2334.9700000000003,4,5,4,1
16743.0,29,15,4165.9,4,5,5,1
16744.0,11,7,1291.91,5,4,4,1
16745.0,87,18,7157.1,3,5,5,1
16746.0,5,46,18012.2,5,5,5,1
16747.0,25,4,826.96,4,3,3,1
16748.0,18,15,3632.29,5,5,5,1
16749.0,591,2,4157.88,1,2,5,0
16750.0,45,5,623.9300000000001,4,4,3,1
16751.0,31,1,1764.72,4,1,4,1
16752.0,373,1,207.5,2,1,1,0
16753.0,58,1,223.92000000000002,4,1,1,1
16754.0,372,35,54558.18,2,5,5,1
16755.0,114,10,2846.13,3,5,5,1
16756.0,215,9,1287.42,2,4,4,1
16757.0,319,2,270.47999999999996,2,2,2,0
16758.0,65,1,369.34,3,1,2,1
16759.0,8,4,772.84,5,3,3,1
16760.0,430,1,228.0,1,1,1,0
16761.0,97,1,316.62,3,1,2,1
16762.0,20,3,1207.24,4,3,4,1
16763.0,185,3,947.75,3,3,3,1
16764.0,4,18,2749.95,5,5,4,1
16765.0,294,2,454.75,2,2,2,0
16766.0,273,2,1145.6,2,2,3,0
16767.0,31,16,7954.76,4,5,5,1
16768.0,48,14,1637.52,4,5,4,1
16769.0,260,4,1117.05,2,3,3,1
16770.0,58,11,1746.83,4,5,4,1
16771.0,33,10,3949.6,4,5,5,1
16772.0,417,5,2760.1,1,4,4,0
16773.0,57,3,421.24,4,3,2,1
16774.0,68,9,1560.8799999999999,3,4,4,1
16775.0,10,17,2739.2400000000002,5,5,4,1
16776.0,60,2,592.51,3,2,3,1
16777.0,80,6,1261.43,3,4,4,1
16778.0,74,2,245.94,3,2,1,1
16779.0,2,62,32522.399999999998,5,5,5,1
16780.0,100,3,596.4,3,3,3,1
16781.0,365,3,606.4,2,3,3,0
16782.0,10,50,9552.62,5,5,5,1
16783.0,437,1,391.95,1,1,2,0
16784.0,20,5,892.33,4,4,3,1
16785.0,410,1,533.78,2,1,2,0
16786.0,394,1,51.84,2,1,1,0
16787.0,398,4,1017.53,2,3,3,0
16788.0,123,5,1928.93,3,4,4,1
16789.0,8,1,80.8,5,1,1,1
16790.0,4,8,1520.1200000000001,5,4,4,1
16791.0,29,18,3865.06,4,5,5,1
16792.0,282,5,623.46,2,4,3,0
16793.0,57,1,243.84,4,1,1,1
16794.0,1,17,2031.5,5,5,4,1
16795.0,365,5,2035.21,2,4,4,0
16796.0,89,1,305.62,3,1,2,1
16797.0,393,9,1761.02,2,4,4,0
16798.0,554,4,830.01,1,3,3,0
16799.0,432,3,447.83,1,3,2,0
16800.0,11,1,1162.65,5,1,4,1
16801.0,163,5,842.33,3,4,3,1
16802.0,679,2,582.61,1,2,3,0
16803.0,65,1,332.3,3,1,2,1
16804.0,23,3,536.99,4,3,2,1
16805.0,174,5,1091.34,3,4,3,1
16806.0,103,4,762.16,3,3,3,1
16807.0,143,8,2064.88,3,4,4,1
16808.0,99,2,288.42,3,2,2,1
16809.0,23,10,1725.48,4,5,4,1
16810.0,192,4,786.14,2,3,3,1
16811.0,5,2,547.0699999999999,5,2,2,1
16812.0,361,5,2216.8,2,4,4,0
16813.0,8,10,1652.18,5,5,4,1
16814.0,14,37,11916.35,5,5,5,1
16815.0,454,2,406.02,1,2,2,0
16816.0,103,4,417.06,3,3,2,1
16817.0,3,18,2392.85,5,5,4,1
16818.0,11,13,3317.97,5,5,5,1
16819.0,465,2,182.59,1,2,1,0
16820.0,96,1,497.61,3,1,2,1
16821.0,382,1,113.35,2,1,1,0
16822.0,664,3,144.84,1,3,1,0
16823.0,227,8,2236.14,2,4,4,1
16824.0,16,3,686.24,5,3,3,1
16825.0,39,5,1826.8899999999999,4,4,4,1
16826.0,51,1,341.7,4,1,2,1
16827.0,393,5,392.13,2,4,2,0
16828.0,93,2,128.5,3,2,1,1
16829.0,157,2,513.32,3,2,2,1
16830.0,39,5,1183.7,4,4,4,1
16831.0,565,1,91.8,1,1,1,0
16832.0,184,5,417.61,3,4,2,1
16833.0,1,6,2409.04,5,4,4,1
16834.0,228,2,898.9599999999999,2,2,3,1
16835.0,128,10,1389.76,3,5,4,1
16836.0,40,4,782.37,4,3,3,1
16837.0,31,12,3167.73,4,5,5,1
16838.0,197,6,1126.66,2,4,3,1
